oid,sid,time,mac
46482,5,92961,43
46483,75,92961,65
46484,50,92961,4
46485,63,92961,60
46486,14,92971,83
46487,55,92971,61
46488,99,92971,11
46489,91,92971,68
46490,69,92971,16
46491,72,92981,12
46492,78,92981,78
46493,35,92981,29
46494,16,92981,49
46495,39,92981,10
46496,5,92991,86
46497,20,92991,8
46498,11,92991,16
46499,37,92991,17
46500,79,92991,68
46501,56,93001,93
46502,56,93001,48
46503,29,93001,60
46504,5,93001,72
46505,55,93001,68
46506,100,93011,79
46507,7,93011,7
46508,16,93011,86
46509,93,93011,66
46510,72,93011,91
46511,22,93021,21
46512,64,93021,99
46513,39,93021,43
46514,50,93021,44
46515,41,93021,80
46516,83,93031,38
46517,85,93031,17
46518,64,93031,53
46519,96,93031,52
46520,52,93031,51
46521,22,93041,98
46522,65,93041,62
46523,24,93041,39
46524,7,93041,47
46525,25,93041,57
46526,4,93051,41
46527,38,93051,37
46528,23,93051,50
46529,22,93051,69
46530,8,93051,14
46531,8,93061,90
46532,31,93061,35
46533,45,93061,76
46534,3,93061,96
46535,42,93061,86
46536,50,93071,63
46537,67,93071,4
46538,10,93071,58
46539,26,93071,84
46540,5,93071,73
46541,20,93081,21
46542,70,93081,89
46543,92,93081,27
46544,61,93081,51
46545,44,93081,93
46546,83,93091,43
46547,65,93091,66
46548,21,93091,98
46549,24,93091,5
46550,49,93091,61
46551,69,93101,64
46552,34,93101,45
46553,88,93101,57
46554,31,93101,62
46555,38,93101,49
46556,35,93111,17
46557,79,93111,13
46558,79,93111,93
46559,9,93111,67
46560,44,93111,97
46561,9,93121,5
46562,7,93121,72
46563,89,93121,91
46564,94,93121,35
46565,92,93121,76
46566,95,93131,3
46567,38,93131,81
46568,67,93131,34
46569,12,93131,51
46570,12,93131,47
46571,57,93141,58
46572,67,93141,50
46573,20,93141,36
46574,83,93141,96
46575,35,93141,68
46576,56,93151,27
46577,75,93151,25
46578,50,93151,69
46579,33,93151,80
46580,50,93151,95
46581,35,93161,15
46582,20,93161,5
46583,47,93161,71
46584,46,93161,68
46585,78,93161,76
46586,77,93171,21
46587,39,93171,16
46588,1,93171,87
46589,66,93171,55
46590,24,93171,67
46591,43,93181,85
46592,40,93181,57
46593,67,93181,50
46594,12,93181,72
46595,23,93181,88
46596,57,93191,67
46597,46,93191,68
46598,52,93191,57
46599,77,93191,84
46600,58,93191,93
46601,52,93201,41
46602,26,93201,73
46603,49,93201,37
46604,52,93201,27
46605,12,93201,25
46606,72,93211,34
46607,91,93211,80
46608,1,93211,60
46609,33,93211,38
46610,19,93211,55
46611,76,93221,83
46612,37,93221,17
46613,28,93221,62
46614,82,93221,60
46615,74,93221,64
46616,100,93231,42
46617,35,93231,52
46618,28,93231,86
46619,32,93231,72
46620,83,93231,6
46621,14,93241,57
46622,91,93241,29
46623,1,93241,43
46624,56,93241,88
46625,97,93241,59
46626,26,93251,58
46627,3,93251,95
46628,75,93251,82
46629,86,93251,90
46630,95,93251,44
46631,43,93261,3
46632,75,93261,47
46633,40,93261,99
46634,43,93261,49
46635,85,93261,40
46636,98,93271,8
46637,8,93271,43
46638,87,93271,29
46639,86,93271,20
46640,34,93271,18
46641,27,93281,27
46642,60,93281,19
46643,22,93281,1
46644,11,93281,13
46645,20,93281,76
46646,54,93291,5
46647,60,93291,27
46648,87,93291,54
46649,4,93291,65
46650,30,93291,44
46651,94,93301,99
46652,34,93301,53
46653,10,93301,73
46654,28,93301,7
46655,52,93301,30
46656,29,93311,35
46657,67,93311,91
46658,73,93311,23
46659,25,93311,79
46660,57,93311,90
46661,6,93321,76
46662,32,93321,24
46663,22,93321,17
46664,84,93321,40
46665,93,93321,53
46666,45,93331,26
46667,20,93331,11
46668,59,93331,47
46669,68,93331,23
46670,20,93331,70
46671,37,93341,88
46672,59,93341,42
46673,51,93341,46
46674,9,93341,41
46675,53,93341,61
46676,58,93351,3
46677,85,93351,82
46678,27,93351,51
46679,6,93351,60
46680,6,93351,26
46681,85,93361,36
46682,28,93361,22
46683,73,93361,58
46684,43,93361,18
46685,11,93361,12
46686,58,93371,64
46687,81,93371,56
46688,1,93371,69
46689,66,93371,67
46690,98,93371,41
46691,66,93381,61
46692,62,93381,95
46693,46,93381,97
46694,67,93381,43
46695,48,93381,68
46696,45,93391,56
46697,64,93391,41
46698,3,93391,13
46699,20,93391,28
46700,76,93391,25
46701,53,93401,48
46702,88,93401,95
46703,59,93401,60
46704,39,93401,4
46705,73,93401,36
46706,87,93411,51
46707,4,93411,8
46708,15,93411,25
46709,5,93411,88
46710,65,93411,27
46711,8,93421,92
46712,56,93421,59
46713,32,93421,75
46714,10,93421,27
46715,30,93421,8
46716,11,93431,18
46717,83,93431,33
46718,92,93431,68
46719,100,93431,44
46720,56,93431,14
46721,45,93441,44
46722,14,93441,31
46723,26,93441,24
46724,62,93441,68
46725,88,93441,29
46726,25,93451,98
46727,55,93451,56
46728,4,93451,5
46729,30,93451,50
46730,60,93451,60
46731,42,93461,85
46732,89,93461,54
46733,91,93461,90
46734,90,93461,72
46735,33,93461,23
46736,50,93471,96
46737,13,93471,67
46738,11,93471,54
46739,56,93471,16
46740,48,93471,79
46741,31,93481,55
46742,98,93481,18
46743,85,93481,73
46744,30,93481,21
46745,96,93481,41
46746,90,93491,56
46747,98,93491,43
46748,57,93491,55
46749,86,93491,7
46750,81,93491,81
46751,21,93501,62
46752,71,93501,3
46753,96,93501,61
46754,44,93501,48
46755,49,93501,69
46756,33,93511,37
46757,31,93511,68
46758,87,93511,99
46759,91,93511,70
46760,77,93511,73
46761,30,93521,47
46762,76,93521,64
46763,93,93521,36
46764,19,93521,56
46765,41,93521,42
46766,36,93531,56
46767,45,93531,46
46768,72,93531,13
46769,92,93531,45
46770,90,93531,81
46771,13,93541,60
46772,54,93541,25
46773,36,93541,78
46774,81,93541,38
46775,39,93541,5
46776,86,93551,21
46777,95,93551,47
46778,62,93551,31
46779,76,93551,57
46780,79,93551,25
46781,90,93561,69
46782,10,93561,78
46783,66,93561,58
46784,25,93561,83
46785,27,93561,36
46786,31,93571,6
46787,51,93571,99
46788,40,93571,47
46789,44,93571,5
46790,88,93571,67
46791,81,93581,14
46792,50,93581,11
46793,2,93581,9
46794,16,93581,66
46795,23,93581,21
46796,21,93591,70
46797,12,93591,93
46798,98,93591,23
46799,30,93591,50
46800,57,93591,14
46801,31,93601,44
46802,23,93601,97
46803,66,93601,74
46804,26,93601,83
46805,53,93601,56
46806,31,93611,65
46807,96,93611,50
46808,65,93611,90
46809,54,93611,23
46810,57,93611,78
46811,61,93621,61
46812,45,93621,97
46813,1,93621,55
46814,64,93621,12
46815,61,93621,80
46816,12,93631,44
46817,52,93631,34
46818,11,93631,83
46819,51,93631,89
46820,18,93631,70
46821,37,93641,37
46822,55,93641,26
46823,21,93641,1
46824,44,93641,14
46825,74,93641,33
46826,1,93651,51
46827,69,93651,19
46828,65,93651,83
46829,61,93651,43
46830,11,93651,94
46831,70,93661,54
46832,61,93661,3
46833,4,93661,84
46834,92,93661,13
46835,97,93661,38
46836,42,93671,41
46837,62,93671,96
46838,93,93671,53
46839,46,93671,21
46840,37,93671,60
46841,89,93681,97
46842,91,93681,87
46843,17,93681,24
46844,86,93681,15
46845,35,93681,26
46846,77,93691,78
46847,84,93691,4
46848,28,93691,9
46849,8,93691,94
46850,36,93691,7
46851,54,93701,77
46852,34,93701,84
46853,45,93701,49
46854,89,93701,92
46855,73,93701,38
46856,71,93711,62
46857,22,93711,14
46858,92,93711,41
46859,60,93711,51
46860,38,93711,31
46861,53,93721,47
46862,42,93721,48
46863,32,93721,83
46864,21,93721,75
46865,88,93721,4
46866,25,93731,58
46867,78,93731,93
46868,40,93731,39
46869,69,93731,47
46870,17,93731,59
46871,86,93741,59
46872,71,93741,85
46873,2,93741,11
46874,3,93741,86
46875,47,93741,17
46876,95,93751,49
46877,44,93751,83
46878,31,93751,67
46879,73,93751,88
46880,50,93751,70
46881,81,93761,23
46882,95,93761,50
46883,45,93761,99
46884,79,93761,89
46885,84,93761,83
46886,3,93771,94
46887,88,93771,56
46888,57,93771,65
46889,83,93771,76
46890,9,93771,50
46891,42,93781,7
46892,33,93781,91
46893,76,93781,24
46894,75,93781,42
46895,27,93781,87
46896,74,93791,56
46897,40,93791,82
46898,30,93791,85
46899,34,93791,3
46900,17,93791,65
46901,86,93801,14
46902,10,93801,94
46903,2,93801,25
46904,62,93801,80
46905,3,93801,45
46906,27,93811,51
46907,36,93811,41
46908,84,93811,62
46909,69,93811,55
46910,63,93811,21
46911,94,93821,2
46912,7,93821,70
46913,77,93821,32
46914,1,93821,75
46915,12,93821,14
46916,44,93831,9
46917,69,93831,59
46918,31,93831,60
46919,14,93831,34
46920,39,93831,24
46921,32,93841,96
46922,8,93841,42
46923,7,93841,15
46924,22,93841,92
46925,72,93841,16
46926,18,93851,5
46927,61,93851,57
46928,50,93851,9
46929,35,93851,71
46930,67,93851,20
46931,16,93861,1
46932,36,93861,24
46933,31,93861,29
46934,21,93861,67
46935,53,93861,57
46936,32,93871,23
46937,39,93871,90
46938,83,93871,60
46939,66,93871,41
46940,95,93871,96
46941,31,93881,40
46942,78,93881,13
46943,25,93881,91
46944,3,93881,19
46945,95,93881,45
46946,28,93891,86
46947,82,93891,81
46948,3,93891,75
46949,82,93891,44
46950,11,93891,61
46951,53,93901,40
46952,50,93901,99
46953,18,93901,88
46954,62,93901,59
46955,22,93901,61
46956,73,93911,19
46957,25,93911,43
46958,37,93911,82
46959,14,93911,60
46960,60,93911,66
46961,60,93921,49
46962,47,93921,58
46963,15,93921,83
46964,68,93921,88
46965,4,93921,4
46966,14,93931,63
46967,69,93931,61
46968,48,93931,7
46969,85,93931,84
46970,17,93931,21
46971,27,93941,16
46972,78,93941,60
46973,87,93941,83
46974,24,93941,41
46975,31,93941,52
46976,100,93951,92
46977,26,93951,48
46978,30,93951,69
46979,76,93951,78
46980,43,93951,35
46981,34,93961,83
46982,95,93961,27
46983,81,93961,56
46984,28,93961,63
46985,100,93961,46
46986,57,93971,69
46987,23,93971,75
46988,71,93971,86
46989,42,93971,83
46990,36,93971,56
46991,48,93981,25
46992,1,93981,64
46993,73,93981,81
46994,42,93981,71
46995,25,93981,78
46996,23,93991,48
46997,82,93991,31
46998,44,93991,60
46999,12,93991,23
47000,45,93991,10
47001,68,94001,97
47002,75,94001,33
47003,26,94001,72
47004,34,94001,88
47005,88,94001,52
47006,88,94011,24
47007,38,94011,66
47008,58,94011,9
47009,96,94011,60
47010,41,94011,49
47011,34,94021,62
47012,32,94021,68
47013,4,94021,95
47014,84,94021,65
47015,90,94021,38
47016,16,94031,43
47017,24,94031,8
47018,11,94031,28
47019,44,94031,86
47020,28,94031,73
47021,63,94041,49
47022,45,94041,9
47023,23,94041,35
47024,54,94041,75
47025,75,94041,95
47026,2,94051,41
47027,58,94051,56
47028,16,94051,60
47029,77,94051,17
47030,76,94051,33
47031,12,94061,4
47032,77,94061,11
47033,6,94061,91
47034,50,94061,48
47035,41,94061,18
47036,21,94071,28
47037,8,94071,10
47038,81,94071,62
47039,94,94071,33
47040,98,94071,53
47041,61,94081,30
47042,82,94081,45
47043,91,94081,89
47044,23,94081,9
47045,5,94081,19
47046,37,94091,32
47047,73,94091,63
47048,41,94091,36
47049,29,94091,79
47050,89,94091,2
47051,82,94101,22
47052,97,94101,83
47053,16,94101,6
47054,95,94101,87
47055,65,94101,39
47056,41,94111,27
47057,38,94111,26
47058,58,94111,61
47059,28,94111,16
47060,83,94111,75
47061,4,94121,44
47062,36,94121,68
47063,14,94121,47
47064,53,94121,90
47065,59,94121,52
47066,43,94131,17
47067,10,94131,63
47068,92,94131,5
47069,72,94131,65
47070,43,94131,81
47071,39,94141,60
47072,57,94141,25
47073,52,94141,33
47074,9,94141,93
47075,28,94141,17
47076,21,94151,10
47077,64,94151,9
47078,91,94151,18
47079,89,94151,2
47080,91,94151,96
47081,15,94161,42
47082,32,94161,65
47083,55,94161,3
47084,97,94161,16
47085,91,94161,19
47086,36,94171,4
47087,61,94171,16
47088,88,94171,29
47089,57,94171,59
47090,94,94171,48
47091,30,94181,75
47092,16,94181,58
47093,45,94181,59
47094,98,94181,80
47095,9,94181,64
47096,53,94191,69
47097,52,94191,56
47098,24,94191,15
47099,100,94191,23
47100,55,94191,64
47101,26,94201,20
47102,59,94201,88
47103,62,94201,31
47104,75,94201,96
47105,82,94201,45
47106,85,94211,37
47107,60,94211,50
47108,29,94211,47
47109,90,94211,96
47110,54,94211,64
47111,1,94221,43
47112,54,94221,85
47113,92,94221,54
47114,78,94221,12
47115,60,94221,63
47116,47,94231,36
47117,39,94231,91
47118,51,94231,24
47119,22,94231,44
47120,21,94231,19
47121,42,94241,73
47122,85,94241,35
47123,64,94241,38
47124,61,94241,77
47125,95,94241,25
47126,88,94251,54
47127,75,94251,77
47128,29,94251,32
47129,56,94251,83
47130,100,94251,61
47131,27,94261,37
47132,82,94261,96
47133,75,94261,98
47134,88,94261,21
47135,49,94261,76
47136,42,94271,3
47137,36,94271,66
47138,66,94271,71
47139,76,94271,14
47140,37,94271,1
47141,87,94281,37
47142,68,94281,59
47143,71,94281,86
47144,82,94281,77
47145,91,94281,6
47146,29,94291,5
47147,100,94291,98
47148,90,94291,46
47149,96,94291,97
47150,43,94291,44
47151,2,94301,57
47152,44,94301,13
47153,94,94301,12
47154,77,94301,99
47155,12,94301,5
47156,23,94311,52
47157,56,94311,66
47158,9,94311,13
47159,74,94311,56
47160,30,94311,81
47161,44,94321,5
47162,27,94321,79
47163,32,94321,38
47164,4,94321,98
47165,56,94321,45
47166,10,94331,94
47167,58,94331,54
47168,50,94331,77
47169,97,94331,48
47170,57,94331,72
47171,50,94341,50
47172,98,94341,71
47173,31,94341,55
47174,40,94341,15
47175,40,94341,34
47176,30,94351,2
47177,6,94351,42
47178,96,94351,22
47179,99,94351,20
47180,34,94351,8
47181,87,94361,27
47182,19,94361,48
47183,95,94361,53
47184,10,94361,62
47185,3,94361,75
47186,21,94371,44
47187,91,94371,31
47188,16,94371,74
47189,72,94371,15
47190,23,94371,96
47191,71,94381,23
47192,94,94381,86
47193,6,94381,49
47194,62,94381,59
47195,99,94381,75
47196,66,94391,76
47197,73,94391,69
47198,8,94391,82
47199,77,94391,47
47200,33,94391,45
47201,14,94401,77
47202,5,94401,14
47203,62,94401,5
47204,96,94401,42
47205,33,94401,16
47206,52,94411,1
47207,23,94411,10
47208,9,94411,31
47209,20,94411,15
47210,88,94411,82
47211,36,94421,53
47212,70,94421,86
47213,98,94421,64
47214,5,94421,27
47215,70,94421,12
47216,68,94431,74
47217,43,94431,80
47218,17,94431,61
47219,61,94431,85
47220,44,94431,70
47221,52,94441,88
47222,91,94441,48
47223,98,94441,23
47224,49,94441,35
47225,1,94441,51
47226,67,94451,7
47227,2,94451,12
47228,36,94451,44
47229,83,94451,69
47230,60,94451,37
47231,52,94461,14
47232,74,94461,98
47233,25,94461,61
47234,97,94461,85
47235,21,94461,88
47236,56,94471,27
47237,75,94471,73
47238,75,94471,83
47239,68,94471,37
47240,38,94471,5
47241,86,94481,23
47242,19,94481,83
47243,79,94481,87
47244,95,94481,19
47245,13,94481,24
47246,24,94491,68
47247,99,94491,74
47248,95,94491,91
47249,86,94491,37
47250,86,94491,8
47251,45,94501,65
47252,7,94501,77
47253,37,94501,63
47254,41,94501,15
47255,18,94501,82
47256,67,94511,52
47257,39,94511,74
47258,98,94511,73
47259,54,94511,47
47260,29,94511,79
47261,95,94521,84
47262,55,94521,25
47263,87,94521,24
47264,93,94521,79
47265,58,94521,18
47266,3,94531,45
47267,61,94531,56
47268,29,94531,71
47269,62,94531,97
47270,1,94531,9
47271,12,94541,16
47272,4,94541,96
47273,29,94541,88
47274,15,94541,31
47275,30,94541,66
47276,73,94551,34
47277,45,94551,4
47278,74,94551,45
47279,65,94551,12
47280,87,94551,33
47281,74,94561,77
47282,57,94561,39
47283,41,94561,29
47284,45,94561,59
47285,92,94561,1
47286,19,94571,68
47287,65,94571,72
47288,40,94571,24
47289,81,94571,62
47290,94,94571,41
47291,63,94581,48
47292,54,94581,2
47293,53,94581,29
47294,33,94581,97
47295,26,94581,54
47296,44,94591,60
47297,47,94591,96
47298,18,94591,90
47299,64,94591,40
47300,67,94591,41
47301,80,94601,47
47302,54,94601,3
47303,74,94601,13
47304,10,94601,12
47305,4,94601,29
47306,23,94611,31
47307,67,94611,12
47308,16,94611,83
47309,21,94611,27
47310,58,94611,1
47311,69,94621,28
47312,59,94621,89
47313,32,94621,21
47314,64,94621,72
47315,80,94621,84
47316,80,94631,4
47317,95,94631,67
47318,83,94631,50
47319,80,94631,14
47320,71,94631,84
47321,79,94641,61
47322,66,94641,74
47323,5,94641,39
47324,98,94641,95
47325,75,94641,92
47326,63,94651,64
47327,70,94651,63
47328,40,94651,85
47329,79,94651,17
47330,78,94651,21
47331,48,94661,90
47332,65,94661,41
47333,59,94661,47
47334,94,94661,85
47335,15,94661,91
47336,1,94671,36
47337,26,94671,70
47338,39,94671,57
47339,79,94671,46
47340,39,94671,56
47341,49,94681,65
47342,22,94681,86
47343,78,94681,17
47344,49,94681,22
47345,70,94681,79
47346,52,94691,45
47347,60,94691,37
47348,88,94691,12
47349,77,94691,36
47350,58,94691,60
47351,8,94701,52
47352,37,94701,35
47353,83,94701,75
47354,20,94701,85
47355,24,94701,8
47356,44,94711,29
47357,7,94711,76
47358,73,94711,70
47359,95,94711,83
47360,45,94711,74
47361,38,94721,92
47362,34,94721,68
47363,48,94721,11
47364,98,94721,18
47365,69,94721,74
47366,22,94731,22
47367,16,94731,87
47368,43,94731,77
47369,71,94731,27
47370,59,94731,84
47371,29,94741,24
47372,20,94741,26
47373,45,94741,73
47374,16,94741,77
47375,54,94741,87
47376,87,94751,48
47377,27,94751,81
47378,51,94751,39
47379,40,94751,53
47380,15,94751,7
47381,50,94761,83
47382,44,94761,67
47383,53,94761,57
47384,34,94761,74
47385,74,94761,71
47386,79,94771,25
47387,92,94771,86
47388,84,94771,65
47389,82,94771,96
47390,73,94771,76
47391,26,94781,46
47392,68,94781,58
47393,89,94781,59
47394,78,94781,25
47395,72,94781,50
47396,45,94791,85
47397,40,94791,34
47398,59,94791,73
47399,14,94791,5
47400,30,94791,44
47401,2,94801,57
47402,100,94801,46
47403,61,94801,6
47404,83,94801,32
47405,75,94801,7
47406,50,94811,87
47407,34,94811,67
47408,29,94811,45
47409,88,94811,85
47410,41,94811,93
47411,13,94821,44
47412,57,94821,8
47413,81,94821,2
47414,38,94821,54
47415,82,94821,22
47416,99,94831,69
47417,84,94831,66
47418,77,94831,78
47419,63,94831,55
47420,63,94831,24
47421,26,94841,34
47422,24,94841,9
47423,7,94841,25
47424,67,94841,45
47425,9,94841,14
47426,42,94851,97
47427,28,94851,44
47428,30,94851,37
47429,73,94851,33
47430,27,94851,29
47431,63,94861,66
47432,72,94861,35
47433,51,94861,73
47434,28,94861,60
47435,34,94861,75
47436,16,94871,4
47437,88,94871,40
47438,6,94871,21
47439,11,94871,28
47440,43,94871,95
47441,15,94881,20
47442,78,94881,61
47443,95,94881,7
47444,2,94881,24
47445,14,94881,27
47446,48,94891,77
47447,99,94891,2
47448,75,94891,85
47449,47,94891,80
47450,53,94891,23
47451,25,94901,32
47452,92,94901,19
47453,87,94901,34
47454,47,94901,88
47455,73,94901,8
47456,21,94911,70
47457,13,94911,74
47458,43,94911,76
47459,33,94911,56
47460,17,94911,8
47461,6,94921,56
47462,52,94921,75
47463,82,94921,9
47464,69,94921,93
47465,75,94921,43
47466,91,94931,82
47467,100,94931,29
47468,45,94931,11
47469,62,94931,30
47470,29,94931,96
47471,69,94941,23
47472,91,94941,9
47473,89,94941,29
47474,25,94941,13
47475,2,94941,44
47476,23,94951,1
47477,16,94951,72
47478,27,94951,77
47479,91,94951,35
47480,8,94951,64
47481,26,94961,24
47482,57,94961,73
47483,8,94961,17
47484,46,94961,62
47485,40,94961,23
47486,73,94971,87
47487,13,94971,30
47488,18,94971,70
47489,18,94971,21
47490,29,94971,33
47491,28,94981,51
47492,24,94981,79
47493,52,94981,32
47494,95,94981,53
47495,93,94981,45
47496,48,94991,25
47497,38,94991,12
47498,74,94991,54
47499,84,94991,3
47500,76,94991,32
47501,85,95001,34
47502,23,95001,7
47503,74,95001,43
47504,47,95001,49
47505,60,95001,74
47506,5,95011,54
47507,91,95011,9
47508,80,95011,72
47509,11,95011,7
47510,17,95011,96
47511,2,95021,80
47512,5,95021,75
47513,54,95021,15
47514,45,95021,91
47515,97,95021,9
47516,25,95031,67
47517,62,95031,23
47518,34,95031,98
47519,51,95031,72
47520,1,95031,85
47521,49,95041,86
47522,25,95041,22
47523,34,95041,73
47524,24,95041,43
47525,43,95041,24
47526,23,95051,91
47527,74,95051,48
47528,67,95051,97
47529,91,95051,46
47530,42,95051,79
47531,56,95061,19
47532,99,95061,7
47533,73,95061,68
47534,90,95061,35
47535,90,95061,51
47536,80,95071,98
47537,50,95071,58
47538,29,95071,24
47539,14,95071,89
47540,53,95071,36
47541,70,95081,95
47542,31,95081,11
47543,68,95081,55
47544,54,95081,73
47545,90,95081,99
47546,97,95091,74
47547,5,95091,73
47548,36,95091,23
47549,97,95091,80
47550,60,95091,75
47551,48,95101,9
47552,43,95101,76
47553,93,95101,24
47554,81,95101,49
47555,56,95101,29
47556,96,95111,97
47557,23,95111,91
47558,99,95111,1
47559,10,95111,13
47560,17,95111,98
47561,51,95121,79
47562,72,95121,15
47563,71,95121,35
47564,93,95121,36
47565,99,95121,34
47566,29,95131,46
47567,59,95131,54
47568,40,95131,53
47569,89,95131,41
47570,23,95131,78
47571,93,95141,46
47572,97,95141,44
47573,48,95141,5
47574,69,95141,70
47575,90,95141,16
47576,75,95151,57
47577,88,95151,15
47578,13,95151,91
47579,10,95151,23
47580,90,95151,25
47581,59,95161,60
47582,92,95161,74
47583,38,95161,77
47584,90,95161,4
47585,66,95161,35
47586,33,95171,57
47587,59,95171,43
47588,98,95171,33
47589,46,95171,20
47590,45,95171,48
47591,69,95181,67
47592,89,95181,26
47593,61,95181,56
47594,57,95181,31
47595,35,95181,12
47596,95,95191,25
47597,36,95191,15
47598,44,95191,90
47599,22,95191,64
47600,10,95191,93
47601,46,95201,28
47602,52,95201,59
47603,91,95201,30
47604,7,95201,40
47605,76,95201,92
47606,67,95211,43
47607,15,95211,9
47608,94,95211,50
47609,43,95211,72
47610,82,95211,21
47611,14,95221,30
47612,58,95221,52
47613,37,95221,58
47614,79,95221,56
47615,75,95221,71
47616,74,95231,46
47617,45,95231,84
47618,26,95231,63
47619,87,95231,41
47620,97,95231,62
47621,55,95241,14
47622,60,95241,27
47623,40,95241,83
47624,75,95241,24
47625,32,95241,73
47626,90,95251,89
47627,62,95251,35
47628,56,95251,47
47629,86,95251,12
47630,31,95251,96
47631,9,95261,85
47632,43,95261,66
47633,79,95261,84
47634,42,95261,32
47635,11,95261,23
47636,22,95271,61
47637,21,95271,68
47638,30,95271,66
47639,41,95271,87
47640,97,95271,14
47641,32,95281,87
47642,34,95281,18
47643,72,95281,16
47644,73,95281,20
47645,74,95281,21
47646,2,95291,12
47647,22,95291,14
47648,91,95291,39
47649,99,95291,95
47650,31,95291,25
47651,12,95301,94
47652,86,95301,73
47653,77,95301,51
47654,80,95301,95
47655,55,95301,93
47656,40,95311,21
47657,4,95311,54
47658,15,95311,86
47659,87,95311,19
47660,98,95311,51
47661,55,95321,15
47662,10,95321,44
47663,23,95321,47
47664,62,95321,48
47665,71,95321,82
47666,22,95331,75
47667,89,95331,91
47668,60,95331,15
47669,89,95331,36
47670,29,95331,50
47671,6,95341,57
47672,35,95341,16
47673,14,95341,84
47674,48,95341,24
47675,77,95341,5
47676,67,95351,38
47677,56,95351,50
47678,21,95351,75
47679,39,95351,64
47680,28,95351,14
47681,52,95361,12
47682,12,95361,2
47683,2,95361,90
47684,31,95361,48
47685,45,95361,91
47686,65,95371,91
47687,35,95371,53
47688,94,95371,76
47689,53,95371,30
47690,66,95371,86
47691,51,95381,8
47692,12,95381,41
47693,17,95381,11
47694,29,95381,40
47695,97,95381,9
47696,30,95391,81
47697,99,95391,96
47698,42,95391,4
47699,62,95391,44
47700,21,95391,37
47701,63,95401,90
47702,23,95401,60
47703,55,95401,92
47704,62,95401,34
47705,43,95401,21
47706,55,95411,98
47707,74,95411,16
47708,19,95411,62
47709,42,95411,3
47710,56,95411,11
47711,76,95421,93
47712,88,95421,60
47713,57,95421,69
47714,83,95421,37
47715,63,95421,65
47716,89,95431,50
47717,40,95431,5
47718,24,95431,26
47719,12,95431,54
47720,79,95431,53
47721,76,95441,31
47722,63,95441,33
47723,43,95441,24
47724,59,95441,99
47725,48,95441,43
47726,94,95451,4
47727,42,95451,92
47728,51,95451,93
47729,7,95451,95
47730,22,95451,29
47731,18,95461,26
47732,22,95461,85
47733,36,95461,51
47734,87,95461,9
47735,65,95461,60
47736,48,95471,96
47737,80,95471,5
47738,2,95471,48
47739,22,95471,49
47740,8,95471,69
47741,1,95481,86
47742,57,95481,3
47743,29,95481,10
47744,64,95481,83
47745,98,95481,8
47746,91,95491,80
47747,63,95491,92
47748,44,95491,70
47749,12,95491,51
47750,86,95491,58
47751,52,95501,80
47752,13,95501,20
47753,33,95501,55
47754,81,95501,78
47755,8,95501,46
47756,42,95511,34
47757,66,95511,55
47758,71,95511,89
47759,62,95511,77
47760,67,95511,91
47761,78,95521,19
47762,55,95521,32
47763,91,95521,3
47764,56,95521,80
47765,14,95521,29
47766,89,95531,85
47767,15,95531,23
47768,19,95531,39
47769,19,95531,26
47770,36,95531,52
47771,1,95541,75
47772,91,95541,86
47773,21,95541,44
47774,54,95541,37
47775,98,95541,58
47776,22,95551,79
47777,61,95551,98
47778,98,95551,75
47779,59,95551,1
47780,77,95551,70
47781,94,95561,56
47782,65,95561,24
47783,20,95561,31
47784,12,95561,2
47785,19,95561,79
47786,16,95571,22
47787,31,95571,62
47788,94,95571,2
47789,72,95571,65
47790,47,95571,8
47791,9,95581,66
47792,93,95581,89
47793,9,95581,82
47794,35,95581,33
47795,79,95581,16
47796,3,95591,49
47797,10,95591,48
47798,86,95591,9
47799,30,95591,90
47800,36,95591,54
47801,49,95601,86
47802,23,95601,52
47803,21,95601,12
47804,5,95601,37
47805,52,95601,70
47806,28,95611,19
47807,87,95611,29
47808,82,95611,54
47809,41,95611,78
47810,46,95611,30
47811,90,95621,66
47812,95,95621,21
47813,91,95621,52
47814,76,95621,62
47815,23,95621,98
47816,7,95631,1
47817,40,95631,97
47818,18,95631,85
47819,79,95631,52
47820,6,95631,78
47821,72,95641,4
47822,38,95641,6
47823,27,95641,70
47824,36,95641,30
47825,19,95641,5
47826,36,95651,85
47827,62,95651,89
47828,87,95651,14
47829,40,95651,13
47830,54,95651,2
47831,54,95661,59
47832,96,95661,9
47833,33,95661,58
47834,76,95661,67
47835,41,95661,70
47836,40,95671,57
47837,70,95671,9
47838,15,95671,56
47839,19,95671,96
47840,38,95671,4
47841,11,95681,76
47842,30,95681,55
47843,33,95681,43
47844,52,95681,46
47845,89,95681,35
47846,18,95691,2
47847,26,95691,6
47848,17,95691,84
47849,21,95691,71
47850,36,95691,41
47851,65,95701,60
47852,35,95701,87
47853,13,95701,65
47854,46,95701,37
47855,42,95701,44
47856,92,95711,2
47857,93,95711,91
47858,46,95711,31
47859,29,95711,56
47860,21,95711,22
47861,31,95721,19
47862,60,95721,99
47863,63,95721,30
47864,8,95721,7
47865,21,95721,4
47866,29,95731,88
47867,89,95731,92
47868,91,95731,65
47869,43,95731,96
47870,95,95731,53
47871,14,95741,80
47872,99,95741,36
47873,83,95741,55
47874,76,95741,16
47875,68,95741,89
47876,75,95751,80
47877,57,95751,63
47878,11,95751,34
47879,46,95751,50
